ten_san_pham,ram_gb,o_cung_gb,gia_ban,cpu_NAN,ram_gb_NAN,o_cung_gb_NAN,vga_NAN,thuong_hieu_ASUS,thuong_hieu_Acer,thuong_hieu_Apple,thuong_hieu_Asus,thuong_hieu_DELL,thuong_hieu_Dell,thuong_hieu_GIGABYTE,thuong_hieu_Gigabyte,thuong_hieu_HP,thuong_hieu_Hp,thuong_hieu_Khác,thuong_hieu_LENOVO,thuong_hieu_Lenovo,thuong_hieu_Lg,thuong_hieu_MACBOOK,thuong_hieu_MSI,thuong_hieu_Msi,thuong_hieu_Other,thuong_hieu_Surface,cpu_Core Ultra 5,cpu_Core Ultra 7,cpu_Core Ultra 9,cpu_Core i3,cpu_Core i5,cpu_Core i7,cpu_Core i9,cpu_Other,cpu_Ryzen 5,cpu_Ryzen 7,vga_Apple GPU,vga_INTEL ARC GRAPHICS,vga_INTEL GRAPHICS,vga_INTEL IRIS XE,vga_INTEL IRIS XE GRAPHICS,vga_INTEL UHD GRAPHICS,vga_NVIDIA Card Rời,vga_Onboard,vga_Other,vga_RTX 3050 6GB
ThinkPad X1 G10 i7-1265U/16GB/512GB giá tốt,0.0,0.0,0.1397428731134712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP Probook 440 G5 i5-8250U 14 inch 8GB/256GB,-1.0,-1.0,-0.6813862493012857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dell 16 Plus 7640 i7-13620H, RAM 16G, SSD 1TB",0.0,2.0,0.0279485746226942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Air A1932 i5 13 inch 8GB/128GB,-1.0,-1.5,-0.6981553940749021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HP Pavilion 15 i3-1115G4 15.6 inch 4GB/128GB,-1.5,-1.5,-0.6813862493012857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP OMEN 16 i7-14700HX RTX 4070 8GB 16GB/1TB,-1.0,2.0,0.553381777529346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acer Nitro V 16 Ryzen 5 16 inch 16GB/512GB,0.0,0.0,-0.0273896031302403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MacBook Pro 13 M1 bar 16GB/1TB máy sạch,0.0,2.0,0.0396869759642258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lenovo Yoga C630 i7-8550U 15.6 inch 16GB/128GB,0.0,-1.5,-0.6925656791503634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MacBook Pro 14 M2 Max Ram 32GB/1TB máy sạch,2.0,2.0,1.397987702627166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Colorful RIMBOOK L1 I3 1220P 16GB/512GB,0.0,0.0,-0.4471771939631079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acer Nitro V 15 i5 16GB/512GB,0.0,0.0,0.0005589714924538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 7420 i7-1185G7 14 inch 16GB/256GB,0.0,-1.0,-0.4522079373951928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Air M1 13 inch 8GB/512GB,-1.0,0.0,-0.3907210732252655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dell Latitude 7430 2in1 i7th12/16gb/256gb pin 4h,0.0,-1.0,-0.4326439351593069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASUS TUF Gaming FA507 Ryzen 7 15.6 inch 16GB/512GB,0.0,0.0,0.1403018446059251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HP Envy 17 Ultra 7 155u/16GB/512GB/RTX 3050 4G,0.0,0.0,0.106763555058692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Asus Vivo X1504ZA-i5-12th 16GB-1TB-/2026,0.0,2.0,-0.4522079373951928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Microsoft Surface Laptop 4 i7 15 inch 16GB/256GB,0.0,-1.0,-0.3404136389044159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 14 7440 i7-1365U 14 inch 16GB/256GB,0.0,-1.0,-0.2342090553381777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Asus Vivobook X1504VA i5-1335u 8GB/512GB,-1.0,0.0,-0.4471771939631079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP Elitebook 840 G7 i7-10610U 14 inch 16GB/256GB,0.0,-1.0,-0.5310229178311906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 7410 i7 14 inch 16GB/256GB,0.0,-1.0,-0.519284516489659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop ASUS X510 i5 8GB/128GB 14 inch,-1.0,-1.5,-0.742873113471213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acer Laptop i5 8GB/128GB sài mượt Full HD Đen,-1.0,-1.5,-0.7316936836221353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple Macbook Pro i7 15.4 inch 16GB/512GB,0.0,0.0,-0.4857462269424259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSI MODERN 14 Core i5-1335U Ram 16GB/512GB Full HD,0.0,0.0,-0.4130799329234209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple Macbook Air M3 16GB/256GB,0.0,-1.0,0.1682504192286193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ASUS VivoBook 14 i5-8265U/ 4GB/128gb 500gb/14 inch,-1.5,-1.5,-0.7316936836221353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 7440 2023 2in1 i7-1365U 16GB/256GB,0.0,-1.0,-0.1391839016210173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSI Thin 15 i7-13620H/16GB/512GB/RTX3050//26,0.0,0.0,-0.1671324762437115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Laptop ASUS ExpertBook P1403CVA-C3U08-50W,0.0,0.0,-0.2174399105645612,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Laptop Acer Aspire Lite 14 AL14-52P-309T,0.0,0.0,-0.1732811626607043,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Go 15 AG15-72P-35X9,0.0,0.0,-0.2291783119060927,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop LG Gram Book 15U50T-G.AV56A5,0.0,0.0,-0.1117942984907769,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Swift 3 SF314 511 55QE,0.0,0.0,-0.2235885969815539,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Go 15 AG15 71P 58X1,0.0,0.0,-0.1397428731134712,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Avita PURA A+ AF14A3VNF56F Silver,0.0,0.0,-0.5366126327557295,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Lite 15 AL15-42P-R8E6,0.0,0.0,-0.1117942984907769,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Laptop ASUS ExpertBook B1 BM1403CDA S60974W,0.0,0.0,-0.2683063163778647,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop MSI Modern 14 F13MG 466VN,0.0,0.0,-0.1565120178870877,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Lite 15 AL15 41P R3U5,0.0,0.0,-0.2347680268306316,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire 3 A315 510P 34XZ,0.0,0.0,-0.3745108999441028,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 15s FQ1107TU 193Q3PA,0.0,0.0,-0.3521520402459475,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 340s G7 224L1PA,0.0,0.0,-0.2459474566797093,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 240 G8 342A3PA,0.0,0.0,-0.3186137506987144,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 15s fq2602TU 4B6D3PA,0.0,0.0,-0.1117942984907769,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 15s du1105TU 2Z6L3PA,0.0,0.0,-0.3353828954723309,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 14 dv0520TU 46L92PA,0.0,0.0,-0.1341531581889323,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop GIGABYTE U4 UD 50S1823SO,0.0,0.0,-0.1397428731134712,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 15 EG0513TU 46M12PA,0.0,0.0,-0.3912800447177194,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop LG Gram 2022 14Z90Q G.AJ32A5,0.0,0.0,-0.2515371716042482,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 15 EG2063TU 6K791PA,0.0,0.0,-0.1676914477361654,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP ProBook 440 G6 5YM63PA,0.0,0.0,-0.2012297372833985,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 15 CS3010TU 8QN78PA,0.0,0.0,-0.1956400223588597,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 14S DQ1020TU 8QN33PA,0.0,0.0,-0.1285634432643935,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop MSI Modern 14 C11M 011VN,0.0,0.0,-0.4471771939631079,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Swift X14 SFX14 72G 77F9,0.0,0.0,1.034097261039687,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Laptop Acer Aspire Lite AL15 72P 7232,0.0,0.0,-0.0558971492453884,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Go AG14 71M 57WR,0.0,0.0,-0.0111794298490776,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Laptop ASUS Expertbook P1403CVA-i716-50W,0.0,0.0,0.0167691447736165,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Lite 14 AL14 71P 55P9,0.0,0.0,0.1006148686416992,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop ACER Swift Lite 14 SFL14 51M 56HS,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Laptop ASUS Expertbook P1403CVA-i516-50W,0.0,0.0,0.033538289547233,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell Inspirion N3530 i5U165W11SLU (1334U,0.0,0.0,-0.0558971492453884,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Lite AL15 72P 581V,0.0,0.0,-0.0950251537171604,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop MSI Modern 15 H C13M 216VN,0.0,0.0,0.0391280044717719,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop MSI Modern 14 H D13MG 217VN,0.0,0.0,0.0558971492453884,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop ASUS ExpertBook P1 P1403CVA-C5H08-50W,0.0,0.0,-0.033538289547233,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Laptop ASUS ExpertBook P1403CVA-C5H16-50W,0.0,0.0,0.0452766908887646,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Laptop Asus ExpertBook P3 P3405CVA-NZ0027W,0.0,0.0,0.1117942984907769,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Go 14 AG14-72P-563L,0.0,0.0,0.0279485746226942,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire 16 AI A16 71M 71U7,0.0,0.0,0.1062045835662381,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire 16 AI A16 71M 59L5,0.0,0.0,0.0950251537171604,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Lite 16 AL16 52P 76DU,0.0,0.0,0.0391280044717719,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Lenovo IdeaPad 3 15IRH10 83K1000JVN,0.0,0.0,0.0558971492453884,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop ASUS Vivobook 15 OLED A1505VA MA468W,0.0,0.0,-0.0279485746226942,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop MSI Summit E13 Flip Evo A11MT 211VN,0.0,0.0,0.0558971492453884,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Laptop Dell Inspiron 15 3530 N3530-i7U161W11BLU-FP,0.0,0.0,0.0558971492453884,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell Inspiron 5440-PUS i5-1334U/512GB/16GB DDR5/14 FHD/W11/Carbon Black Nhập Khẩu,0.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire Go AG14 71M 7681,0.0,0.0,0.1117942984907769,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Laptop ASUS Vivobook S14 S3407VA LY046W,0.0,0.0,0.0838457238680827,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Lenovo IdeaPad 3 14IRH10 83K0000BVN,0.0,0.0,0.1117942984907769,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Lenovo IdeaPad 3 15IRH10 83K1000GVN,0.0,0.0,-0.0558971492453884,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop MSI Modern 15 F13MG 082VN,0.0,0.0,-0.0279485746226942,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell Inspiron 15 3520 i5U165W11BLU-FP,0.0,0.0,-0.0950251537171604,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell Inspiron 3520 N5I5052W1-Silver,0.0,0.0,-0.0838457238680827,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire 5 A515 58M 79R7,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire 5 A515 58M 56YX,0.0,0.0,0.0223588596981553,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop LG Gram 2022 17ZD90Q-G.AX52A5,0.0,0.0,0.1117942984907769,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell Inspiron 3530 N5I5791W1 Black,0.0,0.0,0.0838457238680827,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 15 eg3093TU 8C5L4PA,0.0,0.0,0.1285634432643935,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 240 G9 6L1Y2PA,0.0,0.0,-0.0950251537171604,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Acer Aspire 5 A515 58GM 59LJ,0.0,0.0,0.1117942984907769,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Laptop Acer Aspire 5 A515 58P 56RP,0.0,0.0,-0.0838457238680827,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 15 EG0539TU 4P5G6PA,0.0,0.0,0.0558971492453884,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell Inspiron T7430 N7430I58W1 Silver,0.0,0.0,0.1117942984907769,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 14s-dq1065TU 9TZ44PA,0.0,0.0,-0.0167691447736165,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 15 CS3060TX 8RJ61PA,0.0,0.0,0.0670765790944661,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP ProBook 455 G7 1A1A9PA,0.0,0.0,-0.0223588596981553,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP Pavilion 15 eg0003TX 2D9C5PA,0.0,0.0,0.033538289547233,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop HP 15s fq2046TU 31D94PA,0.0,0.0,-0.0782560089435438,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
